interaction_id,user_id,product_id,interaction_type,interaction_date,rating,session_duration
40927,3599,872,view,2025-10-14 10:25:45.743084,,119.0
40928,2051,962,add_to_cart,2025-10-14 10:25:45.743084,,
40929,4374,993,view,2025-10-14 10:25:45.743084,,269.0
40930,2601,44,view,2025-10-14 10:25:45.743084,,34.0
40931,1041,12,view,2025-10-14 10:25:45.743084,,166.0
40932,2725,52,view,2025-10-14 10:25:45.743084,,3.0
40933,454,429,view,2025-10-14 10:25:45.743084,,107.0
40934,1567,954,view,2025-10-14 10:25:45.743084,,83.0
40935,450,998,add_to_cart,2025-10-14 10:25:45.743084,,
40936,4722,690,view,2025-10-14 10:25:45.743084,,23.0
40937,4107,997,add_to_cart,2025-10-14 10:25:45.743084,,
40938,3507,225,view,2025-10-14 10:25:45.743084,,48.0
40939,2510,805,view,2025-10-14 10:25:45.743084,,103.0
40940,2396,478,review,2025-10-14 10:25:45.743084,4.0,
40941,774,656,view,2025-10-14 10:25:45.743084,,48.0
40942,4076,239,view,2025-10-14 10:25:45.743084,,61.0
40943,2098,411,view,2025-10-14 10:25:45.743084,,34.0
40944,4723,896,review,2025-10-14 10:25:45.743084,5.0,
40945,325,220,view,2025-10-14 10:25:45.743084,,52.0
40946,1435,55,view,2025-10-14 10:25:45.743084,,95.0
40947,4440,865,view,2025-10-14 10:25:45.743084,,10.0
40948,3293,308,view,2025-10-14 10:25:45.743084,,8.0
40949,1457,542,view,2025-10-14 10:25:45.743084,,161.0
40950,2812,805,view,2025-10-14 10:25:45.743084,,84.0
40951,3623,498,add_to_cart,2025-10-14 10:25:45.743084,,
40952,3767,231,view,2025-10-14 10:25:45.743084,,217.0
40953,1456,111,view,2025-10-14 10:25:45.743084,,7.0
40954,4493,4,view,2025-10-14 10:25:45.743084,,0.0
40955,1987,591,view,2025-10-14 10:25:45.743084,,40.0
40956,3358,809,view,2025-10-14 10:25:45.743084,,304.0
40957,1733,90,view,2025-10-14 10:25:45.743084,,115.0
40958,4820,536,view,2025-10-14 10:25:45.743084,,105.0
40959,3484,225,view,2025-10-14 10:25:45.743084,,6.0
40960,1252,446,view,2025-10-14 10:25:45.743084,,35.0
40961,1683,137,view,2025-10-14 10:25:45.743084,,25.0
40962,320,651,view,2025-10-14 10:25:45.743084,,29.0
40963,865,804,view,2025-10-14 10:25:45.743084,,0.0
40964,4155,748,view,2025-10-14 10:25:45.743084,,29.0
40965,1118,731,view,2025-10-14 10:25:45.743084,,61.0
40966,2344,554,add_to_cart,2025-10-14 10:25:45.743084,,
40967,4220,61,review,2025-10-14 10:25:45.743084,4.0,
40968,2916,890,view,2025-10-14 10:25:45.743084,,20.0
40969,270,121,view,2025-10-14 10:25:45.743084,,28.0
40970,3485,541,view,2025-10-14 10:25:45.743084,,57.0
40971,3397,248,add_to_cart,2025-10-14 10:25:45.743084,,
40972,1838,510,review,2025-10-14 10:25:45.743084,3.0,
40973,1813,540,view,2025-10-14 10:25:45.743084,,9.0
40974,607,479,add_to_cart,2025-10-14 10:25:45.743084,,
40975,2252,153,purchase,2025-10-14 10:25:45.743084,4.0,
40976,416,478,view,2025-10-14 10:25:45.743084,,299.0
40977,3044,248,add_to_cart,2025-10-14 10:25:45.743084,,
40978,1115,977,add_to_cart,2025-10-14 10:25:45.743084,,
40979,2812,321,view,2025-10-14 10:25:45.743084,,62.0
40980,207,373,view,2025-10-14 10:25:45.743084,,12.0
40981,4238,692,view,2025-10-14 10:25:45.743084,,30.0
40982,1319,57,add_to_cart,2025-10-14 10:25:45.743084,,
40983,2764,198,view,2025-10-14 10:25:45.743084,,10.0
40984,4928,668,view,2025-10-14 10:25:45.743084,,110.0
40985,111,490,purchase,2025-10-14 10:25:45.743084,3.0,
40986,4722,148,add_to_cart,2025-10-14 10:25:45.743084,,
40987,2186,951,view,2025-10-14 10:25:45.743084,,6.0
40988,348,116,add_to_cart,2025-10-14 10:25:45.743084,,
40989,3845,581,view,2025-10-14 10:25:45.743084,,87.0
40990,1530,599,view,2025-10-14 10:25:45.743084,,5.0
40991,548,243,view,2025-10-14 10:25:45.743084,,38.0
40992,3716,605,view,2025-10-14 10:25:45.743084,,8.0
40993,1998,252,view,2025-10-14 10:25:45.743084,,66.0
40994,1786,483,add_to_cart,2025-10-14 10:25:45.743084,,
40995,4820,214,view,2025-10-14 10:25:45.743084,,68.0
40996,4894,80,view,2025-10-14 10:25:45.743084,,253.0
40997,1091,952,add_to_cart,2025-10-14 10:25:45.743084,,
40998,146,275,view,2025-10-14 10:25:45.743084,,39.0
40999,2034,5,view,2025-10-14 10:25:45.743084,,18.0
41000,2150,289,view,2025-10-14 10:25:45.743084,,121.0
41001,3993,252,add_to_cart,2025-10-14 10:25:45.743084,,
41002,3144,907,view,2025-10-14 10:25:45.743084,,46.0
41003,4413,999,purchase,2025-10-14 10:25:45.743084,4.0,
41004,2172,596,view,2025-10-14 10:25:45.743084,,30.0
41005,2506,501,view,2025-10-14 10:25:45.743084,,30.0
41006,424,241,view,2025-10-14 10:25:45.743084,,0.0
41007,3645,146,view,2025-10-14 10:25:45.743084,,77.0
41008,2637,452,view,2025-10-14 10:25:45.743084,,28.0
41009,573,527,view,2025-10-14 10:25:45.743084,,38.0
41010,2962,174,view,2025-10-14 10:25:45.743084,,30.0
41011,1945,484,review,2025-10-14 10:25:45.743084,5.0,
41012,3784,710,view,2025-10-14 10:25:45.743084,,47.0
41013,4497,557,view,2025-10-14 10:25:45.743084,,86.0
41014,1382,594,add_to_cart,2025-10-14 10:25:45.743084,,
41015,1264,220,view,2025-10-14 10:25:45.743084,,20.0
41016,1368,261,view,2025-10-14 10:25:45.743084,,4.0
41017,712,447,view,2025-10-14 10:25:45.743084,,10.0
41018,145,10,add_to_cart,2025-10-14 10:25:45.743084,,
41019,2944,78,view,2025-10-14 10:25:45.743084,,240.0
41020,2657,295,view,2025-10-14 10:25:45.743084,,16.0
41021,4847,541,view,2025-10-14 10:25:45.743084,,164.0
41022,265,2,view,2025-10-14 10:25:45.743084,,213.0
41023,4072,568,view,2025-10-14 10:25:45.743084,,17.0
41024,2764,23,view,2025-10-14 10:25:45.743084,,11.0
41025,776,314,view,2025-10-14 10:25:45.743084,,65.0
41026,4710,860,view,2025-10-14 10:25:45.743084,,60.0
41027,4091,774,add_to_cart,2025-10-14 10:25:45.743084,,
41028,1360,962,view,2025-10-14 10:25:45.743084,,67.0
41029,994,924,view,2025-10-14 10:25:45.743084,,74.0
41030,3934,816,view,2025-10-14 10:25:45.743084,,129.0
41031,2659,781,add_to_cart,2025-10-14 10:25:45.743084,,
41032,3439,446,view,2025-10-14 10:25:45.743084,,64.0
41033,2703,388,add_to_cart,2025-10-14 10:25:45.743084,,
41034,4193,732,add_to_cart,2025-10-14 10:25:45.743084,,
41035,3014,978,view,2025-10-14 10:25:45.743084,,206.0
41036,3583,461,view,2025-10-14 10:25:45.743084,,26.0
41037,1465,860,add_to_cart,2025-10-14 10:25:45.743084,,
41038,3157,594,view,2025-10-14 10:25:45.743084,,55.0
41039,4758,909,view,2025-10-14 10:25:45.743084,,23.0
41040,3484,207,view,2025-10-14 10:25:45.743084,,24.0
41041,3095,359,view,2025-10-14 10:25:45.743084,,25.0
41042,3031,571,view,2025-10-14 10:25:45.743084,,40.0
41043,4635,333,view,2025-10-14 10:25:45.743084,,177.0
41044,4658,415,view,2025-10-14 10:25:45.743084,,6.0
41045,436,98,purchase,2025-10-14 10:25:45.743084,2.0,
41046,3914,232,view,2025-10-14 10:25:45.743084,,33.0
41047,2877,62,view,2025-10-14 10:25:45.743084,,32.0
41048,1038,129,view,2025-10-14 10:25:45.743084,,4.0
41049,3627,970,add_to_cart,2025-10-14 10:25:45.743084,,
41050,4476,1000,add_to_cart,2025-10-14 10:25:45.743084,,
41051,4783,140,view,2025-10-14 10:25:45.743084,,24.0
41052,2510,239,review,2025-10-14 10:25:45.743084,4.0,
41053,1463,716,add_to_cart,2025-10-14 10:25:45.743084,,
41054,3332,196,view,2025-10-14 10:25:45.743084,,3.0
41055,2429,308,view,2025-10-14 10:25:45.743084,,26.0
41056,4940,327,view,2025-10-14 10:25:45.743084,,19.0
41057,2000,671,view,2025-10-14 10:25:45.743084,,4.0
41058,92,926,view,2025-10-14 10:25:45.743084,,31.0
41059,3293,195,view,2025-10-14 10:25:45.743084,,20.0
41060,2768,385,add_to_cart,2025-10-14 10:25:45.743084,,
41061,3582,229,view,2025-10-14 10:25:45.743084,,71.0
41062,1868,976,view,2025-10-14 10:25:45.743084,,43.0
41063,638,74,purchase,2025-10-14 10:25:45.743084,4.0,
41064,3095,41,view,2025-10-14 10:25:45.743084,,24.0
41065,3598,554,view,2025-10-14 10:25:45.743084,,99.0
41066,941,54,add_to_cart,2025-10-14 10:25:45.743084,,
41067,1207,198,purchase,2025-10-14 10:25:45.743084,4.0,
41068,4629,107,view,2025-10-14 10:25:45.743084,,78.0
41069,4551,582,view,2025-10-14 10:25:45.743084,,52.0
41070,3323,550,add_to_cart,2025-10-14 10:25:45.743084,,
41071,4493,398,view,2025-10-14 10:25:45.743084,,0.0
41072,3845,692,view,2025-10-14 10:25:45.743084,,42.0
41073,80,796,add_to_cart,2025-10-14 10:25:45.743084,,
41074,4944,382,add_to_cart,2025-10-14 10:25:45.743084,,
41075,1945,437,purchase,2025-10-14 10:25:45.743084,1.0,
41076,90,395,view,2025-10-14 10:25:45.743084,,34.0
41077,1019,541,add_to_cart,2025-10-14 10:25:45.743084,,
41078,4108,159,view,2025-10-14 10:25:45.743084,,61.0
41079,2414,668,view,2025-10-14 10:25:45.743084,,39.0
41080,1943,219,view,2025-10-14 10:25:45.743084,,12.0
41081,1863,115,purchase,2025-10-14 10:25:45.743084,5.0,
41082,1933,780,view,2025-10-14 10:25:45.743084,,0.0
41083,912,458,review,2025-10-14 10:25:45.743084,5.0,
41084,3542,718,view,2025-10-14 10:25:45.743084,,12.0
41085,4656,809,view,2025-10-14 10:25:45.743084,,19.0
41086,2133,830,view,2025-10-14 10:25:45.743084,,219.0
41087,1693,793,review,2025-10-14 10:25:45.743084,4.0,
41088,1692,609,review,2025-10-14 10:25:45.743084,5.0,
41089,1288,569,view,2025-10-14 10:25:45.743084,,17.0
41090,1032,581,add_to_cart,2025-10-14 10:25:45.743084,,
41091,3927,288,view,2025-10-14 10:25:45.743084,,103.0
41092,3556,494,view,2025-10-14 10:25:45.743084,,79.0
41093,1788,210,add_to_cart,2025-10-14 10:25:45.743084,,
41094,1644,364,add_to_cart,2025-10-14 10:25:45.743084,,
41095,4490,331,view,2025-10-14 10:25:45.743084,,128.0
41096,3862,822,view,2025-10-14 10:25:45.743084,,23.0
41097,3988,254,view,2025-10-14 10:25:45.743084,,27.0
41098,889,576,add_to_cart,2025-10-14 10:25:45.743084,,
41099,395,328,view,2025-10-14 10:25:45.743084,,42.0
41100,4975,932,add_to_cart,2025-10-14 10:25:45.743084,,
41101,57,342,add_to_cart,2025-10-14 10:25:45.743084,,
41102,2314,583,add_to_cart,2025-10-14 10:25:45.743084,,
41103,1536,821,view,2025-10-14 10:25:45.743084,,21.0
41104,4745,535,view,2025-10-14 10:25:45.743084,,80.0
41105,2242,175,view,2025-10-14 10:25:45.743084,,73.0
41106,1208,982,add_to_cart,2025-10-14 10:25:45.743084,,
41107,4840,814,view,2025-10-14 10:25:45.743084,,116.0
41108,4629,907,view,2025-10-14 10:25:45.743084,,14.0
41109,654,840,view,2025-10-14 10:25:45.743084,,200.0
41110,3946,379,view,2025-10-14 10:25:45.743084,,29.0
41111,1550,329,view,2025-10-14 10:25:45.743084,,7.0
41112,608,85,view,2025-10-14 10:25:45.743084,,7.0
41113,1065,317,add_to_cart,2025-10-14 10:25:45.743084,,
41114,3251,428,view,2025-10-14 10:25:45.743084,,216.0
41115,1755,926,view,2025-10-14 10:25:45.743084,,123.0
41116,552,576,add_to_cart,2025-10-14 10:25:45.743084,,
41117,3828,198,purchase,2025-10-14 10:25:45.743084,5.0,
41118,2334,666,view,2025-10-14 10:25:45.743084,,54.0
41119,20,896,add_to_cart,2025-10-14 10:25:45.743084,,
41120,546,915,view,2025-10-14 10:25:45.743084,,11.0
41121,980,434,add_to_cart,2025-10-14 10:25:45.743084,,
41122,1058,590,view,2025-10-14 10:25:45.743084,,139.0
41123,151,356,view,2025-10-14 10:25:45.743084,,227.0
41124,1058,406,view,2025-10-14 10:25:45.743084,,94.0
41125,4346,552,view,2025-10-14 10:25:45.743084,,57.0
41126,393,4,view,2025-10-14 10:25:45.743084,,8.0
41127,4321,886,view,2025-10-14 10:25:45.743084,,306.0
41128,2588,497,view,2025-10-14 10:25:45.743084,,15.0
41129,1992,346,view,2025-10-14 10:25:45.743084,,50.0
41130,4595,420,view,2025-10-14 10:25:45.743084,,23.0
41131,4457,822,purchase,2025-10-14 10:25:45.743084,5.0,
41132,2253,624,view,2025-10-14 10:25:45.743084,,116.0
41133,2013,988,add_to_cart,2025-10-14 10:25:45.743084,,
41134,3399,488,add_to_cart,2025-10-14 10:25:45.743084,,
41135,3675,523,view,2025-10-14 10:25:45.743084,,23.0
41136,3020,469,view,2025-10-14 10:25:45.743084,,57.0
41137,3189,506,view,2025-10-14 10:25:45.743084,,194.0
41138,578,740,review,2025-10-14 10:25:45.743084,5.0,
41139,883,763,view,2025-10-14 10:25:45.743084,,321.0
41140,2178,857,view,2025-10-14 10:25:45.743084,,26.0
41141,2384,296,view,2025-10-14 10:25:45.743084,,13.0
41142,2895,547,view,2025-10-14 10:25:45.743084,,155.0
41143,3999,647,purchase,2025-10-14 10:25:45.743084,4.0,
41144,2511,280,view,2025-10-14 10:25:45.743084,,11.0
41145,509,586,add_to_cart,2025-10-14 10:25:45.743084,,
41146,3624,369,view,2025-10-14 10:25:45.743084,,77.0
41147,1233,841,add_to_cart,2025-10-14 10:25:45.743084,,
41148,1298,12,view,2025-10-14 10:25:45.743084,,42.0
41149,560,297,view,2025-10-14 10:25:45.743084,,17.0
41150,555,484,view,2025-10-14 10:25:45.743084,,9.0
41151,95,266,view,2025-10-14 10:25:45.743084,,63.0
41152,1569,382,view,2025-10-14 10:25:45.743084,,140.0
41153,1333,67,view,2025-10-14 10:25:45.743084,,72.0
41154,4987,687,view,2025-10-14 10:25:45.743084,,55.0
41155,1191,395,view,2025-10-14 10:25:45.743084,,94.0
41156,1402,990,add_to_cart,2025-10-14 10:25:45.743084,,
41157,2109,5,add_to_cart,2025-10-14 10:25:45.743084,,
41158,1694,574,view,2025-10-14 10:25:45.743084,,53.0
41159,1309,129,view,2025-10-14 10:25:45.743084,,8.0
41160,1050,11,view,2025-10-14 10:25:45.743084,,37.0
41161,2465,31,view,2025-10-14 10:25:45.743084,,26.0
41162,112,126,view,2025-10-14 10:25:45.743084,,109.0
41163,3775,650,purchase,2025-10-14 10:25:45.743084,4.0,
41164,994,43,add_to_cart,2025-10-14 10:25:45.743084,,
41165,2506,214,view,2025-10-14 10:25:45.743084,,79.0
41166,994,169,view,2025-10-14 10:25:45.743084,,135.0
41167,289,936,view,2025-10-14 10:25:45.743084,,35.0
41168,4876,458,add_to_cart,2025-10-14 10:25:45.743084,,
41169,3825,255,add_to_cart,2025-10-14 10:25:45.743084,,
41170,3161,231,view,2025-10-14 10:25:45.743084,,102.0
41171,3841,338,view,2025-10-14 10:25:45.743084,,34.0
41172,2616,61,view,2025-10-14 10:25:45.743084,,95.0
41173,2169,870,view,2025-10-14 10:25:45.743084,,227.0
41174,1596,136,view,2025-10-14 10:25:45.743084,,1.0
41175,656,489,view,2025-10-14 10:25:45.743084,,4.0
41176,1472,305,view,2025-10-14 10:25:45.743084,,14.0
41177,2908,828,view,2025-10-14 10:25:45.743084,,204.0
41178,1534,75,add_to_cart,2025-10-14 10:25:45.743084,,
41179,498,239,add_to_cart,2025-10-14 10:25:45.743084,,
41180,2181,128,purchase,2025-10-14 10:25:45.743084,5.0,
41181,216,11,add_to_cart,2025-10-14 10:25:45.743084,,
41182,46,329,view,2025-10-14 10:25:45.743084,,161.0
41183,2862,728,view,2025-10-14 10:25:45.743084,,22.0
41184,4288,351,view,2025-10-14 10:25:45.743084,,10.0
41185,3599,877,add_to_cart,2025-10-14 10:25:45.743084,,
41186,3598,387,view,2025-10-14 10:25:45.743084,,111.0
41187,471,419,view,2025-10-14 10:25:45.743084,,8.0
41188,2657,930,view,2025-10-14 10:25:45.743084,,40.0
41189,4409,214,add_to_cart,2025-10-14 10:25:45.743084,,
41190,873,1,view,2025-10-14 10:25:45.743084,,38.0
41191,2767,109,view,2025-10-14 10:25:45.743084,,37.0
41192,4443,451,review,2025-10-14 10:25:45.743084,5.0,
41193,102,891,view,2025-10-14 10:25:45.743084,,0.0
41194,2096,886,view,2025-10-14 10:25:45.743084,,62.0
41195,2328,225,view,2025-10-14 10:25:45.743084,,36.0
41196,3723,815,view,2025-10-14 10:25:45.743084,,24.0
41197,2498,732,view,2025-10-14 10:25:45.743084,,42.0
41198,191,737,add_to_cart,2025-10-14 10:25:45.743084,,
41199,1621,42,add_to_cart,2025-10-14 10:25:45.743084,,
41200,3937,324,view,2025-10-14 10:25:45.743084,,6.0
41201,4288,362,add_to_cart,2025-10-14 10:25:45.743084,,
41202,2724,378,view,2025-10-14 10:25:45.743084,,40.0
41203,2342,274,view,2025-10-14 10:25:45.743084,,100.0
41204,3958,280,view,2025-10-14 10:25:45.743084,,7.0
41205,4227,47,view,2025-10-14 10:25:45.743084,,73.0
41206,998,207,purchase,2025-10-14 10:25:45.743084,4.0,
41207,1095,136,view,2025-10-14 10:25:45.743084,,57.0
41208,1512,964,view,2025-10-14 10:25:45.743084,,139.0
41209,4358,503,view,2025-10-14 10:25:45.743084,,15.0
41210,2224,660,view,2025-10-14 10:25:45.743084,,73.0
41211,4707,963,view,2025-10-14 10:25:45.743084,,23.0
41212,1816,732,view,2025-10-14 10:25:45.743084,,2.0
41213,902,276,view,2025-10-14 10:25:45.743084,,12.0
41214,35,834,view,2025-10-14 10:25:45.743084,,147.0
41215,409,808,add_to_cart,2025-10-14 10:25:45.743084,,
41216,2508,10,view,2025-10-14 10:25:45.743084,,20.0
41217,2311,36,view,2025-10-14 10:25:45.743084,,33.0
41218,151,880,add_to_cart,2025-10-14 10:25:45.743084,,
41219,1650,552,view,2025-10-14 10:25:45.743084,,150.0
41220,2724,275,add_to_cart,2025-10-14 10:25:45.743084,,
41221,1516,594,add_to_cart,2025-10-14 10:25:45.743084,,
41222,2926,252,view,2025-10-14 10:25:45.743084,,128.0
41223,3082,461,view,2025-10-14 10:25:45.743084,,9.0
41224,4187,552,view,2025-10-14 10:25:45.743084,,88.0
41225,2733,587,view,2025-10-14 10:25:45.743084,,241.0
41226,4037,925,add_to_cart,2025-10-15 10:25:45.743084,,
41227,694,322,view,2025-10-15 10:25:45.743084,,30.0
41228,1380,373,view,2025-10-15 10:25:45.743084,,87.0
41229,2061,716,view,2025-10-15 10:25:45.743084,,58.0
41230,286,648,view,2025-10-15 10:25:45.743084,,5.0
41231,4561,722,view,2025-10-15 10:25:45.743084,,7.0
41232,2485,60,view,2025-10-15 10:25:45.743084,,55.0
41233,1930,408,add_to_cart,2025-10-15 10:25:45.743084,,
41234,1855,618,purchase,2025-10-15 10:25:45.743084,4.0,
41235,151,677,view,2025-10-15 10:25:45.743084,,46.0
41236,4256,698,purchase,2025-10-15 10:25:45.743084,5.0,
41237,2781,781,add_to_cart,2025-10-15 10:25:45.743084,,
41238,4073,641,view,2025-10-15 10:25:45.743084,,196.0
41239,3385,43,view,2025-10-15 10:25:45.743084,,11.0
41240,3750,675,view,2025-10-15 10:25:45.743084,,242.0
41241,389,809,view,2025-10-15 10:25:45.743084,,10.0
41242,2366,735,add_to_cart,2025-10-15 10:25:45.743084,,
41243,785,826,add_to_cart,2025-10-15 10:25:45.743084,,
41244,1096,46,add_to_cart,2025-10-15 10:25:45.743084,,
41245,2095,448,purchase,2025-10-15 10:25:45.743084,5.0,
41246,3336,603,view,2025-10-15 10:25:45.743084,,106.0
41247,2199,508,add_to_cart,2025-10-15 10:25:45.743084,,
41248,2099,962,review,2025-10-15 10:25:45.743084,3.0,
41249,2136,969,view,2025-10-15 10:25:45.743084,,82.0
41250,3950,431,view,2025-10-15 10:25:45.743084,,66.0
41251,1253,437,view,2025-10-15 10:25:45.743084,,27.0
41252,1461,604,add_to_cart,2025-10-15 10:25:45.743084,,
41253,65,822,add_to_cart,2025-10-15 10:25:45.743084,,
41254,3315,832,view,2025-10-15 10:25:45.743084,,25.0
41255,1251,329,view,2025-10-15 10:25:45.743084,,3.0
41256,4353,878,view,2025-10-15 10:25:45.743084,,1.0
41257,2924,238,view,2025-10-15 10:25:45.743084,,94.0
41258,846,858,view,2025-10-15 10:25:45.743084,,31.0
41259,3956,141,view,2025-10-15 10:25:45.743084,,3.0
41260,1601,498,view,2025-10-15 10:25:45.743084,,95.0
41261,630,24,add_to_cart,2025-10-15 10:25:45.743084,,
41262,4983,400,add_to_cart,2025-10-15 10:25:45.743084,,
41263,3236,446,add_to_cart,2025-10-15 10:25:45.743084,,
41264,3047,469,view,2025-10-15 10:25:45.743084,,27.0
41265,3350,533,view,2025-10-15 10:25:45.743084,,11.0
41266,2181,440,view,2025-10-15 10:25:45.743084,,24.0
41267,2748,205,view,2025-10-15 10:25:45.743084,,55.0
41268,265,598,view,2025-10-15 10:25:45.743084,,103.0
41269,3700,777,view,2025-10-15 10:25:45.743084,,114.0
41270,4483,331,view,2025-10-15 10:25:45.743084,,1.0
41271,356,772,view,2025-10-15 10:25:45.743084,,9.0
41272,4660,421,add_to_cart,2025-10-15 10:25:45.743084,,
41273,1323,152,add_to_cart,2025-10-15 10:25:45.743084,,
41274,4113,531,view,2025-10-15 10:25:45.743084,,17.0
41275,4774,819,view,2025-10-15 10:25:45.743084,,34.0
41276,1324,219,view,2025-10-15 10:25:45.743084,,23.0
41277,3902,894,purchase,2025-10-15 10:25:45.743084,5.0,
41278,1677,320,view,2025-10-15 10:25:45.743084,,5.0
41279,578,226,add_to_cart,2025-10-15 10:25:45.743084,,
41280,4238,747,view,2025-10-15 10:25:45.743084,,99.0
41281,286,200,view,2025-10-15 10:25:45.743084,,59.0
41282,1098,686,view,2025-10-15 10:25:45.743084,,13.0
41283,3031,101,view,2025-10-15 10:25:45.743084,,170.0
41284,4696,190,view,2025-10-15 10:25:45.743084,,31.0
41285,1586,869,add_to_cart,2025-10-15 10:25:45.743084,,
41286,3429,6,add_to_cart,2025-10-15 10:25:45.743084,,
41287,1867,359,view,2025-10-15 10:25:45.743084,,102.0
41288,1223,917,purchase,2025-10-15 10:25:45.743084,4.0,
41289,2377,275,view,2025-10-15 10:25:45.743084,,45.0
41290,3239,120,view,2025-10-15 10:25:45.743084,,30.0
41291,1755,419,view,2025-10-15 10:25:45.743084,,37.0
41292,454,647,view,2025-10-15 10:25:45.743084,,10.0
41293,2279,194,purchase,2025-10-15 10:25:45.743084,4.0,
41294,3846,957,view,2025-10-15 10:25:45.743084,,155.0
41295,4924,797,view,2025-10-15 10:25:45.743084,,48.0
41296,2495,295,view,2025-10-15 10:25:45.743084,,11.0
41297,3184,342,view,2025-10-15 10:25:45.743084,,72.0
41298,4955,501,add_to_cart,2025-10-15 10:25:45.743084,,
41299,770,496,purchase,2025-10-15 10:25:45.743084,5.0,
41300,2334,343,view,2025-10-15 10:25:45.743084,,7.0
41301,4966,782,view,2025-10-15 10:25:45.743084,,95.0
41302,3021,334,view,2025-10-15 10:25:45.743084,,10.0
41303,2933,908,add_to_cart,2025-10-15 10:25:45.743084,,
41304,2816,764,view,2025-10-15 10:25:45.743084,,109.0
41305,2553,574,add_to_cart,2025-10-15 10:25:45.743084,,
41306,3828,931,view,2025-10-15 10:25:45.743084,,123.0
41307,3888,638,purchase,2025-10-15 10:25:45.743084,5.0,
41308,1232,1,view,2025-10-15 10:25:45.743084,,102.0
41309,1590,90,add_to_cart,2025-10-15 10:25:45.743084,,
41310,4885,149,view,2025-10-15 10:25:45.743084,,8.0
41311,856,944,add_to_cart,2025-10-15 10:25:45.743084,,
41312,2131,448,view,2025-10-15 10:25:45.743084,,1.0
41313,3606,165,view,2025-10-15 10:25:45.743084,,21.0
41314,3162,328,view,2025-10-15 10:25:45.743084,,89.0
41315,2669,747,purchase,2025-10-15 10:25:45.743084,4.0,
41316,458,676,purchase,2025-10-15 10:25:45.743084,4.0,
41317,3531,451,purchase,2025-10-15 10:25:45.743084,5.0,
41318,4058,721,view,2025-10-15 10:25:45.743084,,20.0
41319,4799,777,view,2025-10-15 10:25:45.743084,,31.0
41320,866,642,purchase,2025-10-15 10:25:45.743084,4.0,
41321,1007,447,view,2025-10-15 10:25:45.743084,,52.0
41322,2751,469,view,2025-10-15 10:25:45.743084,,17.0
41323,4342,399,view,2025-10-15 10:25:45.743084,,71.0
41324,2688,424,purchase,2025-10-15 10:25:45.743084,5.0,
41325,3409,470,view,2025-10-15 10:25:45.743084,,20.0
41326,1212,34,view,2025-10-15 10:25:45.743084,,209.0
41327,3810,706,view,2025-10-15 10:25:45.743084,,25.0
41328,852,336,view,2025-10-15 10:25:45.743084,,63.0
41329,2424,967,view,2025-10-15 10:25:45.743084,,29.0
41330,2078,535,view,2025-10-15 10:25:45.743084,,50.0
41331,4007,352,view,2025-10-15 10:25:45.743084,,174.0
41332,3299,569,view,2025-10-15 10:25:45.743084,,43.0
41333,3411,618,view,2025-10-15 10:25:45.743084,,2.0
41334,4947,411,view,2025-10-15 10:25:45.743084,,2.0
41335,3014,432,view,2025-10-15 10:25:45.743084,,62.0
41336,1253,871,view,2025-10-15 10:25:45.743084,,165.0
41337,681,80,view,2025-10-15 10:25:45.743084,,74.0
41338,4067,212,review,2025-10-15 10:25:45.743084,1.0,
41339,2224,15,view,2025-10-15 10:25:45.743084,,66.0
41340,1299,54,add_to_cart,2025-10-15 10:25:45.743084,,
41341,4630,193,view,2025-10-15 10:25:45.743084,,1.0
41342,2872,464,view,2025-10-15 10:25:45.743084,,12.0
41343,2659,469,view,2025-10-15 10:25:45.743084,,159.0
41344,2602,451,view,2025-10-15 10:25:45.743084,,20.0
41345,195,301,view,2025-10-15 10:25:45.743084,,151.0
41346,4242,544,view,2025-10-15 10:25:45.743084,,82.0
41347,3528,116,view,2025-10-15 10:25:45.743084,,45.0
41348,4692,498,view,2025-10-15 10:25:45.743084,,27.0
41349,2738,711,view,2025-10-15 10:25:45.743084,,184.0
41350,829,587,view,2025-10-15 10:25:45.743084,,169.0
41351,3012,220,add_to_cart,2025-10-15 10:25:45.743084,,
41352,275,458,view,2025-10-15 10:25:45.743084,,47.0
41353,868,499,view,2025-10-15 10:25:45.743084,,1.0
41354,4651,740,add_to_cart,2025-10-15 10:25:45.743084,,
41355,1141,697,add_to_cart,2025-10-15 10:25:45.743084,,
41356,4244,999,view,2025-10-15 10:25:45.743084,,7.0
41357,1607,373,purchase,2025-10-15 10:25:45.743084,5.0,
41358,4433,327,view,2025-10-15 10:25:45.743084,,33.0
41359,2766,466,view,2025-10-15 10:25:45.743084,,108.0
41360,4365,616,view,2025-10-15 10:25:45.743084,,81.0
41361,4870,597,view,2025-10-15 10:25:45.743084,,15.0
41362,860,552,add_to_cart,2025-10-15 10:25:45.743084,,
41363,3992,564,view,2025-10-15 10:25:45.743084,,56.0
41364,3782,144,add_to_cart,2025-10-15 10:25:45.743084,,
41365,1619,967,view,2025-10-15 10:25:45.743084,,43.0
41366,3841,376,view,2025-10-15 10:25:45.743084,,68.0
41367,3360,458,view,2025-10-15 10:25:45.743084,,196.0
41368,1970,387,view,2025-10-15 10:25:45.743084,,49.0
41369,4404,880,view,2025-10-15 10:25:45.743084,,10.0
41370,2834,202,view,2025-10-15 10:25:45.743084,,123.0
41371,3323,132,view,2025-10-15 10:25:45.743084,,12.0
